,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2024-01-14 12:00:00+01:00,324.75,171.5,1204.68,3025.6,0.62,9.37
2024-01-14 13:00:00+01:00,429.53,192.28,1312.45,3024.9,0.62,8.26
2024-01-14 14:00:00+01:00,485.48,185.23,1058.2,3026.0,0.0,9.02
2024-01-14 15:00:00+01:00,798.13,195.4,1022.9,3024.4,0.0,36.37
2024-01-14 16:00:00+01:00,1116.18,213.75,1868.28,3023.4,0.0,47.34
2024-01-14 17:00:00+01:00,1462.38,215.58,2840.85,3024.4,0.0,49.23
2024-01-14 18:00:00+01:00,1857.6,218.43,3301.18,3022.7,0.0,40.71
2024-01-14 19:00:00+01:00,1371.65,220.45,2945.3,3022.2,0.0,35.5
2024-01-14 20:00:00+01:00,776.2,204.13,2156.4,3021.5,0.0,43.84
2024-01-14 21:00:00+01:00,678.4,198.08,1512.0,3023.0,0.0,42.58
2024-01-14 22:00:00+01:00,648.93,195.6,1538.03,3024.2,0.0,35.13
2024-01-14 23:00:00+01:00,460.33,191.25,989.85,3024.5,0.0,37.02
2024-01-15 00:00:00+01:00,467.25,172.53,959.58,3024.3,0.0,47.18
2024-01-15 01:00:00+01:00,185.25,179.03,861.13,3022.3,0.0,43.73
2024-01-15 02:00:00+01:00,174.38,174.68,790.18,3024.3,0.0,31.06
2024-01-15 03:00:00+01:00,228.68,181.35,771.13,3023.6,0.0,21.52
2024-01-15 04:00:00+01:00,248.9,181.78,751.4,3022.3,0.0,27.18
2024-01-15 05:00:00+01:00,585.18,184.85,1010.4,3022.3,0.0,15.04
2024-01-15 06:00:00+01:00,1520.4,221.78,2712.9,3020.4,0.0,7.92
2024-01-15 07:00:00+01:00,1775.43,228.23,2982.33,3020.1,0.0,7.36
2024-01-15 08:00:00+01:00,2489.75,198.45,3120.1,3018.1,0.0,7.99
2024-01-15 09:00:00+01:00,2820.4,193.83,3321.35,3020.6,0.0,8.6
2024-01-15 10:00:00+01:00,2195.05,162.53,3343.6,3019.1,7.63,7.87
2024-01-15 11:00:00+01:00,1952.33,112.28,3136.85,3017.9,28.46,8.44
2024-01-15 12:00:00+01:00,1124.6,107.7,2702.93,3019.4,31.31,13.92
2024-01-15 13:00:00+01:00,1250.08,115.58,2751.0,3017.9,50.36,13.52
2024-01-15 14:00:00+01:00,1892.5,128.75,3002.08,3016.8,32.54,14.09
2024-01-15 15:00:00+01:00,1854.6,148.48,2987.98,3017.7,19.74,20.09
2024-01-15 16:00:00+01:00,1764.35,169.43,3182.2,3018.7,9.25,25.91
2024-01-15 17:00:00+01:00,1981.18,209.5,3404.98,3017.2,0.0,25.05
2024-01-15 18:00:00+01:00,2102.95,238.9,3388.83,3018.6,0.0,23.83
2024-01-15 19:00:00+01:00,1879.03,216.6,3509.5,3018.6,0.0,18.12
2024-01-15 20:00:00+01:00,1577.63,149.15,3242.75,3019.9,0.0,14.47
2024-01-15 21:00:00+01:00,995.5,117.83,2811.1,3020.9,0.0,10.74
2024-01-15 22:00:00+01:00,889.95,120.38,2482.55,3021.0,0.0,7.78
2024-01-15 23:00:00+01:00,730.13,126.4,1419.43,3023.3,0.0,6.37
2024-01-16 00:00:00+01:00,497.25,126.08,1022.15,3021.8,0.0,5.61
2024-01-16 01:00:00+01:00,409.58,97.48,939.35,3023.9,0.0,4.25
2024-01-16 02:00:00+01:00,313.58,112.98,601.0,3024.8,0.0,2.81
2024-01-16 03:00:00+01:00,316.05,115.5,603.03,3025.6,0.0,5.26
2024-01-16 04:00:00+01:00,400.98,114.38,861.98,3022.6,0.0,7.59
2024-01-16 05:00:00+01:00,622.73,125.33,1560.65,3023.5,0.0,5.35
2024-01-16 06:00:00+01:00,1788.08,127.28,2831.73,3023.4,0.0,6.24
2024-01-16 07:00:00+01:00,2635.28,205.25,3515.43,3025.9,0.0,7.9
2024-01-16 08:00:00+01:00,3445.48,231.95,3810.63,3027.9,0.0,10.86
2024-01-16 09:00:00+01:00,3287.68,239.78,3732.78,3024.0,9.95,13.51
2024-01-16 10:00:00+01:00,3120.58,195.83,3735.23,3021.1,34.16,11.17
2024-01-16 11:00:00+01:00,2706.5,152.0,3400.6,3021.9,56.68,10.71
2024-01-16 12:00:00+01:00,1685.33,133.08,2988.98,3021.1,120.38,11.28
2024-01-16 13:00:00+01:00,1438.43,135.38,2595.15,3020.8,167.81,8.29
2024-01-16 14:00:00+01:00,1624.25,137.35,2786.48,3018.8,159.17,5.52
2024-01-16 15:00:00+01:00,1906.7,148.35,3058.5,3019.9,83.37,5.4
2024-01-16 16:00:00+01:00,1955.78,190.0,3491.65,3027.4,16.89,12.6
2024-01-16 17:00:00+01:00,2803.13,220.98,3540.0,3023.0,0.0,26.98
2024-01-16 18:00:00+01:00,2835.4,239.35,3591.13,3017.8,0.0,31.95
2024-01-16 19:00:00+01:00,1938.58,218.93,3262.08,3019.9,0.0,37.49
2024-01-16 20:00:00+01:00,1435.88,146.95,2874.73,3019.6,0.0,41.64
2024-01-16 21:00:00+01:00,999.53,130.95,2067.78,3021.3,0.0,46.79
2024-01-16 22:00:00+01:00,933.48,133.15,2041.85,3023.0,0.0,50.78
2024-01-16 23:00:00+01:00,777.88,130.03,1646.28,3021.5,0.0,55.8
2024-01-17 00:00:00+01:00,685.7,96.43,1068.75,3022.4,0.0,59.59
2024-01-17 01:00:00+01:00,635.85,87.45,985.3,3021.8,0.0,58.3
2024-01-17 02:00:00+01:00,271.85,95.68,836.98,3021.5,0.0,56.25
2024-01-17 03:00:00+01:00,176.3,105.33,754.73,3020.4,0.0,55.23
2024-01-17 04:00:00+01:00,155.45,98.2,723.2,3019.5,0.0,53.99
2024-01-17 05:00:00+01:00,592.4,114.55,912.55,3017.6,0.0,53.38
2024-01-17 06:00:00+01:00,1279.95,136.18,2427.35,3016.9,0.0,59.72
2024-01-17 07:00:00+01:00,1485.03,209.28,2589.38,3016.5,0.0,63.4
2024-01-17 08:00:00+01:00,2136.75,231.3,3552.55,3017.2,0.0,63.67
2024-01-17 09:00:00+01:00,2516.6,227.03,3643.58,3017.0,0.0,62.03
2024-01-17 10:00:00+01:00,2200.2,192.48,3699.38,3028.9,8.79,60.7
2024-01-17 11:00:00+01:00,2260.4,213.05,3647.95,3028.2,29.0,63.16
2024-01-17 12:00:00+01:00,2511.23,187.45,3480.63,3017.5,65.47,58.99
2024-01-17 13:00:00+01:00,2153.75,182.03,3341.75,3012.8,66.55,57.09
2024-01-17 14:00:00+01:00,2233.95,184.73,3290.25,3011.2,63.62,57.66
2024-01-17 15:00:00+01:00,2426.6,201.25,3442.0,3011.5,70.64,61.05
2024-01-17 16:00:00+01:00,2799.73,244.55,3606.63,3010.9,12.18,60.01
2024-01-17 17:00:00+01:00,2799.58,249.7,3656.98,3010.5,0.0,56.39
2024-01-17 18:00:00+01:00,2432.3,253.35,3452.53,3009.9,0.0,57.17
2024-01-17 19:00:00+01:00,2034.48,250.0,3333.13,3010.1,0.0,50.99
2024-01-17 20:00:00+01:00,1882.95,198.08,3008.7,3008.6,0.0,46.98
2024-01-17 21:00:00+01:00,1550.13,142.5,2804.25,3009.0,0.0,40.38
2024-01-17 22:00:00+01:00,1342.68,134.53,2352.75,3010.8,0.0,41.81
2024-01-17 23:00:00+01:00,486.75,111.78,1084.08,3009.0,0.0,41.81
2024-01-18 00:00:00+01:00,463.13,92.08,1060.7,3008.1,0.0,43.36
2024-01-18 01:00:00+01:00,194.13,98.5,875.53,3008.4,0.0,41.38
2024-01-18 02:00:00+01:00,177.7,107.35,748.88,3008.2,0.0,34.26
2024-01-18 03:00:00+01:00,149.4,100.3,589.28,3009.2,0.0,38.52
2024-01-18 04:00:00+01:00,136.63,113.13,645.98,3009.4,0.0,43.66
2024-01-18 05:00:00+01:00,211.73,117.83,749.03,3008.6,0.0,43.72
2024-01-18 06:00:00+01:00,950.33,144.2,2115.88,3007.5,0.0,48.54
2024-01-18 07:00:00+01:00,2400.73,163.7,3493.68,3006.5,0.0,46.62
2024-01-18 08:00:00+01:00,3106.68,233.85,3862.23,3004.5,0.0,49.34
2024-01-18 09:00:00+01:00,2957.33,230.1,3686.13,3004.9,32.61,51.8
2024-01-18 10:00:00+01:00,2703.13,206.3,3554.05,3004.0,40.4,52.29
2024-01-18 11:00:00+01:00,2534.73,155.43,3478.63,3003.3,221.77,49.38
2024-01-18 12:00:00+01:00,2021.65,151.9,3063.63,3002.5,189.24,48.92
2024-01-18 13:00:00+01:00,1764.75,145.18,2370.8,3002.1,230.77,47.02
2024-01-18 14:00:00+01:00,1888.35,157.9,2390.3,3002.1,200.08,43.49
2024-01-18 15:00:00+01:00,2085.6,202.98,2697.85,3014.9,153.09,26.48
2024-01-18 16:00:00+01:00,2783.3,212.98,3141.28,3022.1,27.23,13.22
2024-01-18 17:00:00+01:00,2943.9,228.3,3551.5,3023.8,0.0,13.26
2024-01-18 18:00:00+01:00,2535.63,231.3,3457.63,3025.8,0.0,11.38
2024-01-18 19:00:00+01:00,2856.43,202.05,3323.7,3026.2,0.0,11.13
2024-01-18 20:00:00+01:00,1840.13,183.2,2806.48,3027.1,0.0,10.09
2024-01-18 21:00:00+01:00,884.73,132.55,2340.33,3027.4,0.0,11.33
2024-01-18 22:00:00+01:00,781.63,143.05,2290.13,3027.0,0.0,13.0
2024-01-18 23:00:00+01:00,407.15,149.55,887.88,3029.5,0.0,11.74
2024-01-19 00:00:00+01:00,364.33,115.83,546.53,3026.5,0.0,10.96
2024-01-19 01:00:00+01:00,106.13,101.53,506.93,3027.6,0.0,11.18
2024-01-19 02:00:00+01:00,106.53,103.73,553.5,3026.6,0.0,10.89
2024-01-19 03:00:00+01:00,96.58,102.18,455.88,3026.1,0.0,10.52
2024-01-19 04:00:00+01:00,98.68,96.63,454.4,3025.7,0.0,9.78
2024-01-19 05:00:00+01:00,366.1,106.08,617.55,3023.3,0.0,10.01
2024-01-19 06:00:00+01:00,1238.73,171.13,2389.5,3022.9,0.0,10.11
2024-01-19 07:00:00+01:00,2616.0,189.15,3416.8,3023.8,0.0,10.53
2024-01-19 08:00:00+01:00,3242.58,228.05,3812.25,3024.5,0.0,10.05
2024-01-19 09:00:00+01:00,3167.8,216.33,3101.45,3023.0,22.41,11.63
2024-01-19 10:00:00+01:00,2861.8,172.55,3397.08,3024.2,177.19,12.79
2024-01-19 11:00:00+01:00,2179.2,164.73,3493.88,3023.9,379.68,14.33
2024-01-19 12:00:00+01:00,1884.43,198.95,3207.58,3026.2,1484.44,13.35
2024-01-19 13:00:00+01:00,1381.45,199.08,2550.18,3026.2,1494.07,12.01
2024-01-19 14:00:00+01:00,1435.1,207.48,2187.98,3027.3,1095.84,7.72
2024-01-19 15:00:00+01:00,1488.85,248.05,2370.88,3025.3,772.38,7.79
2024-01-19 16:00:00+01:00,1828.55,278.03,2767.58,3023.2,184.42,6.84
2024-01-19 17:00:00+01:00,2264.28,280.2,3055.7,3023.7,9.72,7.32
2024-01-19 18:00:00+01:00,2474.4,285.3,3257.33,3023.4,0.0,7.75
2024-01-19 19:00:00+01:00,2619.9,289.03,3691.6,3024.3,0.0,10.48
2024-01-19 20:00:00+01:00,2183.1,259.33,3282.1,3024.5,0.0,12.95
2024-01-19 21:00:00+01:00,1749.85,245.8,2462.28,3025.9,0.0,17.42
2024-01-19 22:00:00+01:00,1536.35,227.6,2422.45,3026.7,0.0,19.37
2024-01-19 23:00:00+01:00,1239.8,211.45,2193.63,3028.0,0.0,24.8
2024-01-20 00:00:00+01:00,648.35,195.75,1278.2,3026.9,0.0,27.88
2024-01-20 01:00:00+01:00,530.05,199.8,1140.33,3027.7,0.0,32.35
2024-01-20 02:00:00+01:00,518.88,194.58,733.38,3027.4,0.0,40.73
2024-01-20 03:00:00+01:00,591.98,197.23,630.05,3028.3,0.0,41.33
2024-01-20 04:00:00+01:00,375.85,200.1,588.08,3027.9,0.0,45.48
2024-01-20 05:00:00+01:00,475.45,205.98,674.78,3026.9,0.0,47.96
2024-01-20 06:00:00+01:00,497.58,208.3,991.45,3026.2,0.0,49.91
2024-01-20 07:00:00+01:00,689.55,223.33,1535.38,3026.3,0.0,50.56
2024-01-20 08:00:00+01:00,1452.0,222.35,2531.8,3025.4,16.95,49.85
2024-01-20 09:00:00+01:00,2061.05,213.35,2828.23,3027.0,281.45,45.09
2024-01-20 10:00:00+01:00,1620.38,243.08,2525.33,3027.5,653.66,47.76
2024-01-20 11:00:00+01:00,1065.08,211.85,2192.35,3030.0,1100.66,44.95
2024-01-20 12:00:00+01:00,390.13,214.5,1103.33,3034.5,1324.75,40.58
2024-01-20 13:00:00+01:00,166.45,206.48,659.75,3035.6,1318.09,34.44
2024-01-20 14:00:00+01:00,175.03,216.73,820.65,3035.6,1076.64,32.84
2024-01-20 15:00:00+01:00,856.55,215.88,1670.1,3034.3,662.1,34.07
2024-01-20 16:00:00+01:00,1065.45,224.1,2398.7,3030.1,211.49,47.66
2024-01-20 17:00:00+01:00,2286.5,233.63,3241.7,3025.2,9.64,49.39
2024-01-20 18:00:00+01:00,2986.6,227.9,3387.9,3025.3,0.0,48.83
2024-01-20 19:00:00+01:00,2057.73,234.58,3286.18,3027.2,0.0,43.47
2024-01-20 20:00:00+01:00,1400.3,224.48,2389.35,3026.3,0.0,36.61
2024-01-20 21:00:00+01:00,1072.18,209.23,2105.28,3026.6,0.0,25.52
2024-01-20 22:00:00+01:00,1040.13,217.98,1930.83,3028.2,0.0,37.14
2024-01-20 23:00:00+01:00,314.45,203.75,973.65,3029.6,0.0,40.7
2024-01-21 00:00:00+01:00,262.68,188.8,561.18,3030.5,0.0,27.99
2024-01-21 01:00:00+01:00,146.85,193.28,526.5,3028.3,0.0,32.42
2024-01-21 02:00:00+01:00,55.15,191.75,476.1,3029.2,0.0,37.66
2024-01-21 03:00:00+01:00,56.53,191.48,497.9,3030.5,0.0,41.88
2024-01-21 04:00:00+01:00,66.73,191.8,525.23,3030.7,0.0,46.05
2024-01-21 05:00:00+01:00,75.03,194.95,524.85,3028.7,0.0,52.15
2024-01-21 06:00:00+01:00,197.98,202.18,551.33,3029.2,0.0,51.96
2024-01-21 07:00:00+01:00,225.58,206.7,579.88,3027.5,0.0,50.9
2024-01-21 08:00:00+01:00,247.05,220.45,609.9,3029.4,20.48,52.1
2024-01-21 09:00:00+01:00,161.8,219.95,564.13,3029.9,197.67,50.83
2024-01-21 10:00:00+01:00,139.68,238.5,579.58,3029.5,464.5,40.86
2024-01-21 11:00:00+01:00,102.13,224.6,533.9,3027.7,688.04,37.82
2024-01-21 12:00:00+01:00,61.35,204.9,436.25,3028.1,922.98,31.51
2024-01-21 13:00:00+01:00,66.35,203.08,267.78,3026.5,1142.82,10.6
2024-01-21 14:00:00+01:00,99.43,207.55,462.93,3026.5,1048.85,8.52
2024-01-21 15:00:00+01:00,89.15,222.65,689.85,3025.7,649.49,10.82
2024-01-21 16:00:00+01:00,145.38,222.8,1371.15,3023.6,213.34,20.35
2024-01-21 17:00:00+01:00,969.88,247.4,2127.13,3022.9,9.08,33.05
2024-01-21 18:00:00+01:00,1123.15,243.23,2345.03,3023.8,0.0,30.9
2024-01-21 19:00:00+01:00,926.6,242.65,2105.65,3021.6,0.0,29.76
2024-01-21 20:00:00+01:00,579.13,220.73,1641.2,3024.8,0.0,28.73
2024-01-21 21:00:00+01:00,297.08,216.65,1197.88,3026.0,0.0,30.89
2024-01-21 22:00:00+01:00,294.78,206.95,1561.03,3027.9,0.0,43.62
2024-01-21 23:00:00+01:00,254.43,206.25,1893.6,3027.0,0.0,50.47
2024-01-22 00:00:00+01:00,158.03,206.48,846.18,3026.1,0.0,56.43
2024-01-22 01:00:00+01:00,138.08,196.28,705.38,3027.2,0.0,57.31
2024-01-22 02:00:00+01:00,94.35,188.48,730.45,3026.8,0.0,55.9
2024-01-22 03:00:00+01:00,85.25,191.88,662.45,3026.8,0.0,56.73
2024-01-22 04:00:00+01:00,96.53,203.53,738.85,3025.2,0.0,56.35
2024-01-22 05:00:00+01:00,252.25,225.5,947.15,3024.6,0.0,55.65
2024-01-22 06:00:00+01:00,918.73,217.55,1871.53,3023.9,0.0,57.04
2024-01-22 07:00:00+01:00,1776.38,272.83,2890.5,3022.8,0.0,55.93
2024-01-22 08:00:00+01:00,1756.48,266.75,2918.83,3021.9,3.05,58.21
2024-01-22 09:00:00+01:00,1432.35,267.78,2519.75,3023.2,109.72,58.13
2024-01-22 10:00:00+01:00,1393.63,176.4,2295.68,3023.0,430.77,54.1
2024-01-22 11:00:00+01:00,1364.78,168.08,2177.63,3020.1,667.48,56.41
2024-01-22 12:00:00+01:00,1371.68,157.9,2249.9,3019.2,557.92,57.37
2024-01-22 13:00:00+01:00,1200.78,132.75,2199.1,3015.5,318.16,57.96
2024-01-22 14:00:00+01:00,1218.33,155.43,2218.85,3017.3,242.25,58.15
2024-01-22 15:00:00+01:00,1216.3,158.18,2708.5,3015.4,38.63,57.89
2024-01-22 16:00:00+01:00,1401.1,187.25,2837.0,3013.1,19.92,58.12
2024-01-22 17:00:00+01:00,1481.85,238.38,2769.88,3009.0,0.0,50.22
2024-01-22 18:00:00+01:00,2025.38,229.0,2958.88,3006.7,0.0,52.46
2024-01-22 19:00:00+01:00,1589.9,208.43,2955.23,3006.0,0.0,54.38
2024-01-22 20:00:00+01:00,1154.55,137.53,2567.65,3008.1,0.0,49.86
2024-01-22 21:00:00+01:00,574.7,119.1,1904.48,3009.7,0.0,48.93
2024-01-22 22:00:00+01:00,537.6,140.0,1850.65,3011.7,0.0,55.67
2024-01-22 23:00:00+01:00,240.63,115.95,808.23,3009.9,0.0,56.07
2024-01-23 00:00:00+01:00,176.68,129.2,752.53,3010.8,0.0,48.91
2024-01-23 01:00:00+01:00,215.9,109.5,657.75,3012.0,0.0,40.63
2024-01-23 02:00:00+01:00,237.05,109.38,664.7,3011.1,0.0,38.52
2024-01-23 03:00:00+01:00,248.43,111.98,696.23,3012.1,0.0,48.75
2024-01-23 04:00:00+01:00,193.25,116.2,669.48,3010.0,0.0,50.75
2024-01-23 05:00:00+01:00,301.75,131.68,767.7,3010.9,0.0,48.85
2024-01-23 06:00:00+01:00,938.53,148.33,2093.38,3010.0,0.0,43.95
2024-01-23 07:00:00+01:00,2339.93,200.03,2761.9,3009.5,0.0,44.01
2024-01-23 08:00:00+01:00,2568.33,223.08,3145.18,3013.9,10.28,39.96
2024-01-23 09:00:00+01:00,2288.23,189.08,2971.95,3015.7,124.18,31.11
2024-01-23 10:00:00+01:00,1542.55,139.0,2534.8,3014.4,693.5,40.74
2024-01-23 11:00:00+01:00,707.15,127.35,1956.15,3013.3,1049.57,42.01
2024-01-23 12:00:00+01:00,556.0,119.3,1560.95,3013.7,884.35,35.37
2024-01-23 13:00:00+01:00,525.25,140.1,1676.73,3011.5,568.76,35.93
2024-01-23 14:00:00+01:00,663.7,148.85,1917.3,3010.3,264.5,35.92
2024-01-23 15:00:00+01:00,1116.1,122.65,2164.9,3010.2,124.18,37.58
2024-01-23 16:00:00+01:00,1426.5,171.45,2567.65,3010.7,30.76,41.46
2024-01-23 17:00:00+01:00,1960.48,197.93,2548.43,3010.3,0.0,47.42
2024-01-23 18:00:00+01:00,2221.7,198.0,2682.98,3012.5,0.0,49.26
2024-01-23 19:00:00+01:00,1654.98,172.73,2604.9,3013.3,0.0,52.47
2024-01-23 20:00:00+01:00,1338.03,130.58,2036.03,3017.7,0.0,58.58
2024-01-23 21:00:00+01:00,368.88,139.05,1565.88,3014.3,0.0,58.77
2024-01-23 22:00:00+01:00,299.03,132.08,1313.15,3015.1,0.0,58.71
2024-01-23 23:00:00+01:00,279.9,128.48,619.6,3016.6,0.0,58.43
2024-01-24 00:00:00+01:00,243.55,111.93,620.5,3016.6,0.0,56.32
2024-01-24 01:00:00+01:00,250.78,94.98,637.8,3016.6,0.0,56.31
2024-01-24 02:00:00+01:00,35.0,99.35,384.7,1002.0,0.0,55.32
2024-01-24 03:00:00+01:00,28.55,108.48,360.85,1002.0,0.0,51.73
2024-01-24 04:00:00+01:00,22.75,103.95,468.55,1001.0,0.0,53.54
2024-01-24 05:00:00+01:00,52.63,111.2,633.78,1000.0,0.0,52.72
2024-01-24 06:00:00+01:00,300.05,160.43,919.53,999.0,0.0,53.71
2024-01-24 07:00:00+01:00,356.23,169.0,2011.2,996.0,0.0,53.85
2024-01-24 08:00:00+01:00,346.43,181.85,2164.23,995.0,3.69,52.24
2024-01-24 09:00:00+01:00,681.25,183.55,2096.28,2495.6,107.87,51.75
2024-01-24 10:00:00+01:00,826.33,169.43,1995.18,2993.7,271.17,53.99
2024-01-24 11:00:00+01:00,665.15,140.05,1622.23,2996.2,157.91,54.58
2024-01-24 12:00:00+01:00,757.03,118.13,1656.8,2995.3,280.16,55.81
2024-01-24 13:00:00+01:00,781.15,127.4,1648.0,2993.4,456.79,58.94
2024-01-24 14:00:00+01:00,695.48,128.35,1595.3,2994.0,440.49,63.85
2024-01-24 15:00:00+01:00,747.9,146.65,1596.23,2994.0,160.89,66.11
2024-01-24 16:00:00+01:00,863.05,179.28,1543.23,2995.2,51.33,66.75
2024-01-24 17:00:00+01:00,1293.98,209.98,1817.05,2994.0,3.61,65.19
2024-01-24 18:00:00+01:00,772.08,205.88,1903.75,2995.1,0.0,56.35
2024-01-24 19:00:00+01:00,799.85,170.53,1949.15,2998.6,0.0,55.03
2024-01-24 20:00:00+01:00,580.85,153.45,1190.2,3001.7,0.0,54.02
2024-01-24 21:00:00+01:00,502.75,138.58,928.7,3003.0,0.0,58.93
2024-01-24 22:00:00+01:00,303.23,142.1,880.28,3004.5,0.0,55.28
2024-01-24 23:00:00+01:00,141.98,120.43,733.8,3004.7,0.0,48.56
2024-01-25 00:00:00+01:00,166.0,115.25,650.0,3005.0,0.0,47.17
2024-01-25 01:00:00+01:00,128.88,135.18,507.85,3005.3,0.0,44.58
2024-01-25 02:00:00+01:00,98.05,154.73,418.88,3006.1,0.0,34.85
2024-01-25 03:00:00+01:00,87.88,146.0,359.93,3006.0,0.0,38.13
2024-01-25 04:00:00+01:00,82.88,120.2,419.18,3005.4,0.0,40.87
2024-01-25 05:00:00+01:00,394.5,132.53,509.58,3003.4,0.0,41.58
2024-01-25 06:00:00+01:00,742.18,168.6,916.0,3002.4,0.0,39.9
2024-01-25 07:00:00+01:00,1197.43,218.83,1970.98,3001.7,0.0,32.21
2024-01-25 08:00:00+01:00,2090.73,219.83,2872.2,3001.5,27.71,28.12
2024-01-25 09:00:00+01:00,1251.93,183.3,2153.85,3003.6,288.68,27.01
2024-01-25 10:00:00+01:00,874.53,172.25,1624.25,3008.5,476.63,25.17
2024-01-25 11:00:00+01:00,873.68,161.58,1441.75,3010.1,830.21,19.02
2024-01-25 12:00:00+01:00,822.38,156.65,1024.08,3002.3,1213.27,14.46
2024-01-25 13:00:00+01:00,1004.6,150.78,1351.85,2992.4,1290.46,14.67
2024-01-25 14:00:00+01:00,893.33,158.35,1450.2,2996.2,591.73,11.41
2024-01-25 15:00:00+01:00,1346.2,173.18,2527.83,2996.5,784.99,11.12
2024-01-25 16:00:00+01:00,2083.33,189.5,2692.0,2996.6,374.14,12.25
2024-01-25 17:00:00+01:00,2746.2,231.53,3336.65,2997.7,45.22,15.05
2024-01-25 18:00:00+01:00,2834.48,213.03,3262.98,3000.3,0.0,16.01
2024-01-25 19:00:00+01:00,2586.4,191.98,2829.08,3001.7,0.0,19.18
2024-01-25 20:00:00+01:00,1177.7,177.78,2068.23,3000.9,0.0,24.74
2024-01-25 21:00:00+01:00,769.15,151.0,1618.15,3002.2,0.0,19.95
2024-01-25 22:00:00+01:00,461.58,137.75,1186.03,3003.6,0.0,20.96
2024-01-25 23:00:00+01:00,368.58,125.1,725.13,3007.0,0.0,26.82
2024-01-26 00:00:00+01:00,298.03,135.03,520.78,3006.9,0.0,28.46
2024-01-26 01:00:00+01:00,309.98,132.05,499.3,3006.8,0.0,20.68
2024-01-26 02:00:00+01:00,316.8,132.88,482.68,3007.6,0.0,12.25
2024-01-26 03:00:00+01:00,257.28,122.53,504.35,3007.6,0.0,13.1
2024-01-26 04:00:00+01:00,237.75,118.18,543.6,3008.2,0.0,30.17
2024-01-26 05:00:00+01:00,350.55,132.85,584.48,3009.0,0.0,37.64
2024-01-26 06:00:00+01:00,864.65,153.58,974.05,3007.9,0.0,42.48
2024-01-26 07:00:00+01:00,1169.93,159.2,1771.58,3005.8,0.0,49.99
2024-01-26 08:00:00+01:00,1136.95,191.43,1864.8,3008.8,35.02,46.04
2024-01-26 09:00:00+01:00,816.15,187.15,1477.5,3012.9,282.65,44.02
2024-01-26 10:00:00+01:00,544.78,145.4,948.1,3009.4,413.34,42.29
2024-01-26 11:00:00+01:00,503.58,148.4,906.9,3009.4,508.52,44.14
2024-01-26 12:00:00+01:00,762.38,189.25,1183.38,2835.5,303.06,36.07
2024-01-26 13:00:00+01:00,756.88,212.03,1060.25,3009.5,148.92,37.81
2024-01-26 14:00:00+01:00,765.88,229.75,1016.0,3008.7,78.96,40.69
2024-01-26 15:00:00+01:00,992.73,236.13,1128.65,3007.8,83.21,42.08
2024-01-26 16:00:00+01:00,1226.0,230.88,1572.65,3006.3,57.99,40.37
2024-01-26 17:00:00+01:00,1206.28,270.33,2012.43,3006.5,9.64,34.66
2024-01-26 18:00:00+01:00,1741.8,264.75,2665.7,3004.7,0.0,31.79
2024-01-26 19:00:00+01:00,1936.48,258.88,2681.18,3006.6,0.0,30.12
2024-01-26 20:00:00+01:00,1290.23,245.63,2133.65,3008.9,0.0,21.61
2024-01-26 21:00:00+01:00,626.63,226.03,856.3,3009.0,0.0,16.72
2024-01-26 22:00:00+01:00,552.73,220.2,857.0,3013.6,0.0,17.45
2024-01-26 23:00:00+01:00,286.93,225.8,708.1,3015.5,0.0,8.77
2024-01-27 00:00:00+01:00,215.25,205.13,366.4,3017.3,0.0,5.42
2024-01-27 01:00:00+01:00,101.88,204.88,333.88,3019.0,0.0,8.33
2024-01-27 02:00:00+01:00,104.58,216.0,310.88,3021.5,0.0,5.87
2024-01-27 03:00:00+01:00,145.2,207.03,321.53,3021.9,0.0,3.85
2024-01-27 04:00:00+01:00,141.95,207.98,344.1,3022.4,0.0,2.13
2024-01-27 05:00:00+01:00,80.58,194.63,296.3,3022.2,0.0,1.83
2024-01-27 06:00:00+01:00,72.35,221.53,380.58,3021.6,0.0,1.37
2024-01-27 07:00:00+01:00,84.1,231.43,448.13,3021.6,0.0,2.18
2024-01-27 08:00:00+01:00,165.15,226.18,883.0,3023.5,22.97,2.94
2024-01-27 09:00:00+01:00,129.43,225.8,544.9,3026.2,343.46,5.59
2024-01-27 10:00:00+01:00,69.9,215.7,286.98,3024.8,772.94,10.54
2024-01-27 11:00:00+01:00,80.63,212.93,237.5,3023.5,1153.11,10.43
2024-01-27 12:00:00+01:00,66.65,209.83,220.6,3019.3,1377.21,5.44
2024-01-27 13:00:00+01:00,67.85,215.4,228.93,3018.5,1367.57,5.06
2024-01-27 14:00:00+01:00,95.7,212.4,246.83,3017.9,1136.24,4.35
2024-01-27 15:00:00+01:00,112.9,212.48,487.13,3016.6,741.05,5.89
2024-01-27 16:00:00+01:00,693.85,221.18,1816.38,3014.4,293.5,7.58
2024-01-27 17:00:00+01:00,2414.25,228.43,2735.2,3013.7,24.74,4.94
2024-01-27 18:00:00+01:00,2937.05,245.33,3336.3,3014.4,0.0,3.51
2024-01-27 19:00:00+01:00,2402.25,250.1,2941.95,3017.7,0.0,5.34
2024-01-27 20:00:00+01:00,1023.9,222.5,1622.1,3021.5,0.0,8.35
2024-01-27 21:00:00+01:00,315.3,211.4,1091.33,3021.8,0.0,14.27
2024-01-27 22:00:00+01:00,98.18,214.18,1122.0,3024.4,0.0,16.53
